country,year,party,text,language
be,1999,ecolo,"2. C'est par la culture qu'une société peut se reconnaître elle-même et s'inventer un avenir. C'est ce qui nous permet de comprendre le monde dans sa complexité et d'imaginer de nouvelles formes du « vivre ensemble ». C'est aussi le travail par lequel nous pouvons affirmer nos identités et construire un dialogue avec les autres. C'est la condition même de la démocratie. Nous vivons une profonde transformation sociale qui se traduit par l'essoufflement des modèles classiques de régulation économique et politique. Les revendications sociales s'articulent de plus en plus à des débats culturels: luttes pour les droits de l'homme, mouvements régionalistes, affirmation de minorités ethniques, luttes pour la reconnaissance de modes de vies alternatifs... La culture est ainsi projetée au centre du débat politique.",fr
be,1999,ecolo,"3. Dans une société où le marché de l'emploi et l'État-nation ne jouent plus complètement leur rôle intégrateur, la question de la diversité se pose de façon cruciale. Il faut libérer l'expression des différences et s'engager dans la voie de la reconnaissance des identités culturelles, linguistiques, sociales, religieuses... Reconnaître que les cultures des populations immigrées sont des cultures de Belgique; reconnaître les sensibilités wallonnes et bruxelloises; reconnaître la diversité des histoires, des modes de vie et d'expression, reconnaître la diversité des pratiques, des langages et des formes culturelles. Reconnaître aussi les exclus, les victimes de la société. Reconnaître avant tout la diversité qui nous habite. Il faut renoncer au fantasme d'une homogénéité culturelle qui surplomberait toutes les expériences individuelles et collectives tout en refusant l’enfermement « communautariste ». L’enjeu consiste à assumer la diversité des ancrages et des expressions culturelles en construisant ensemble une société politique. Réintroduire de la pluralité, de l’hétérogène dans tous les secteurs (éducatifs, sociaux, culturels, etc…) et envisager la culture comme territoire de la gestion des potentialités.",fr
be,1999,ecolo,"4. De plus en plus de dispositifs muséaux recherchent la participation des visiteurs. Ce processus d’interaction — lorsqu’il n’est pas uniquement conçu comme un dispositif ludique et/ou spectaculaire — amène les visiteurs à collaborer à l’élaboration de leur savoir, à le co-construire. Cette position permet de relativiser l’autorité du savoir exposé, car on y reconnaît son caractère subjectif (énoncé par les concepteurs) et dépendant du contexte (reflet d’une époque et d’un lieu). L’institution muséale devient ainsi un espace de débat et de confrontation entre les points de vue des concepteurs et des publics. Elle devient aussi un espace où appréhender la réalité vécue de certaines minorités.",fr
be,1999,ecolo,"6. Reconnaître la diversité culturelle. Dans un monde qui sera de plus en plus hétérogène mais qui participera d’une culture commune, l’école doit fournir aux unes et aux autres les outils d’une meilleure compréhension de l’autre et de ses comportements. Elle doit, dans le même esprit, s’ouvrir à la culture jeune et métisse. Subsidier les projets artistiques en milieu scolaire et les faire connaître par un organe de diffusion. Dans le cadre des actions positives à mener en milieux scolaires fragilisés, promouvoir largement les expériences de partenariat artistique.",fr
be,1999,ecolo,"7. Être attentif aux créateurs d’origine immigrée. Absorber les meilleures composantes de la création, notamment celles issues des créateurs d'origine immigrée, afin de construire une identité nouvelle, mouvante, constamment redéfinie.",fr
be,1999,ecolo,"8. Pour des projets ponctuels, de manière à assurer une présence plus concertée dans les domaines de compétence communautaire. Par exemple à l'occasion des grands festivals de rock ou de danse contemporaine. Pourquoi ne pas assumer notre pluralité à la manière de l'événement intitulé Saint-Amour, où des écrivains belges de toutes origines lisent leur texte en leur langue, alors qu'une traduction, projetée à l'arrière-plan, permet au public étranger de suivre et de s'émouvoir...",fr
be,1999,ecolo,"9. Aux niveaux fédéral, communautaire ou régional, un référendum est déclenché par la récolte de signatures : 5% du corps électoral (10% au niveau provincial ou communal) ou un tiers d’élus de l’assemblée parlementaire en question. La participation est obligatoire et, sauf au niveau fédéral, y compris pour les personnes d’origine étrangère résidant depuis 5 ans sur le territoire.",fr
be,1999,ecolo,"10. En principe, aucun citoyen ne peut être privé de son droit fondamental à participer à la désignation de ses représentants, c’est pourquoi Ecolo : Se prononce pour le droit de vote des populations étrangères. Accorder le droit de vote et d’éligibilité aux étrangers au niveau communal.",fr
be,1999,ecolo,"11. Attribuer le droit de vote et d’éligibilité aux élections communales pour les étrangers qui résident depuis cinq ans au moins sur le territoire de l’Union européenne (et qui doivent être considérés, selon la conception d’Ecolo, comme des citoyens européens, quelle que soit leur nationalité).",fr
be,1999,ecolo,"12. une répartition pour le moins discriminatoire entre le culte catholique (98%) et les autres cultes et la laïcité (2%); C’est pourquoi, Ecolo propose de financer les cultes sur base de "" l'impôt philosophiquement affecté "" : chaque contribuable paie une partie de ses impôts (proportionnelle aux revenus mais rapidement plafonnée, afin d’éviter le mécanisme "" capacitaire "" où les plus riches influencent davantage l’affectation des moyens totaux consacrés aux cultes) en faveur du culte ou d'autres activités sociales ou culturelles de son choix qu'il signale dans sa déclaration fiscale. La liste n’est pas fermée pour tenir compte de la diversité des points de vue et des (non)croyances. La possibilité d’abstention signifierait une affectation au budget général de l’Etat. 13.",fr
be,1999,ecolo,14. De l’immigration à la citoyenneté multiculturelle. Renforcer l’égalité des droits et développer les discriminations positives. Reconnaître la diversité culturelle. Rechercher la complémentarité entre individu et communauté.,fr
be,1999,ecolo,"15. De l’économie à la démocratie et à la culture. La multiculturalité de nos sociétés occidentales, faut-il le rappeler, est la conséquence de phénomènes socio-économiques. Nos pays, en période de haute conjoncture, ont massivement fait appel à la main-d’œuvre étrangère. Il s'agit donc d’une forme particulière d'exploitation du travail, qui s’appuie sur les déséquilibres entre pays riches et pays pauvres. De grands groupes de population ont migré par vagues successives, fuyant la misère ou des régimes dictatoriaux, attirés par les discours alléchants de pays riches à la recherche de main-d’œuvre bon marché. Ce "" déplacement "" est un acte fondateur qui a marqué la réalité sociale de l’Europe occidentale de ce siècle. Pendant longtemps, les immigrés des premières générations ont eu pour seul horizon les travaux lourds auxquels ils étaient astreints avec un unique projet : accumuler des ressources pour retourner au pays (à l'exception de certains groupes sans référence à des Etats-Nations d'origine). Les pays d'arrivée, qui ne se considèrent pas comme des pays d'immigration, avaient jusqu'il y a peu la même vision des choses : un retour au pays d’origine. Il aura fallu le regroupement familial et l'émergence de nouvelles –seconde puis troisième– générations issues de cette immigration pour que cette vision se transforme progressivement. Il aura fallu une dizaine d'années après l'arrêt de l'immigration (1974) pour que les uns et les autres prennent conscience que la grande majorité des immigrés installés en Belgique y resteraient en qualité de résidents permanents. L’Europe a appris, à son insu, que, comme tout ensemble humain, les immigrés, une fois installés, vivent au sein de groupes familiaux et de communautés concrètes. On assiste ainsi, dans les grands centres urbains, à l'émergence de "" nébuleuses "" sociales nouvelles, qualifiées, selon les auteurs, de minorités ethniques ou culturelles. A la faveur de cette logique socio-économique initiale, les villes occidentales, où se sont principalement regroupés les immigrés, sont devenues plus multiculturelles qu'elles ne l'étaient par le passé. Cette réalité interpelle le fonctionnement démocratique et la notion de citoyenneté dans nos sociétés. D'autant que de nouvelles migrations lui donnent un caractère récurrent.",fr
be,1999,ecolo,"16. L’inégalité des droits et les discriminations. Le monde politique et l'opinion publique ont des attitudes variables depuis une quinzaine d'années concernant la prise en compte des phénomènes issus des immigrations stabilisées. Elles tournent toutes autour d'un axe : le concept d'intégration. Tout d'abord, soulignons que la plupart des travailleurs immigrés forment, par leurs conditions même d'arrivée, une fraction importante de la classe ouvrière des grandes villes. Les premières générations et surtout les suivantes sont triplement frappées par la crise économique :  les secteurs d'activités où elles trouvaient "" naturellement "" du travail se désertifient ; elles font objet de discriminations à l'embauche ; elles ne sont même plus tout à fait compétitives ; car une main-d’œuvre étrangère principalement clandestine leur fait désormais concurrence (c'est principalement dans ces secteurs que le travail au noir est le plus florissant). Cette situation sociale précarisée détermine une bonne part des problèmes que rencontrent ces populations, erronément attribués à leurs origines "" ethniques "".",fr
be,1999,ecolo,"17. Il suffit de se rappeler que, par exemple, les problèmes de chômage, la dégradation des espaces urbains, la faible scolarisation, la délinquance, sont des problèmes qu'ont rencontré et rencontrent de plus en plus aujourd'hui les populations autochtones de même niveau économique et culturel. La question majeure n'est donc pas "" d'intégrer "" les populations étrangères mais de répondre autrement à la crise économique que nous connaissons depuis une vingtaine d’années. est pourtant une question spécifique qui aggrave profondément la situation sociale des étrangers, celle des discriminations dont ils font l'objet : au niveau des discriminations objectives (légales). La liste en a été souvent dressée et certains points ont été, pour une part, rectifiés sous la pression de différents mouvements sociaux, associations et institutions : sécurité de séjour, minimex, permis de travail, double peine en cas de délit, répudiation, etc. ;",fr
be,1999,ecolo,"18. au niveau des discriminations subjectives (la xénophobie et le racisme). Elles méritent que l'on s'y attarde de façon spécifique. La Belgique, comme certains autres pays européens, a développé un arsenal d'outils juridiques et institutionnels pour lutter contre ce fléau. Leur efficacité est faible, malgré les efforts accrus des dernières années. En outre, un discours politique sans ambiguïté, capable de faire consensus pour faire du racisme un tabou, est déterminant pour enrayer les dérives xénophobes. Or, le discours politique sur l'immigration est tout sauf clair et un grand nombre d'initiatives publiques qui en découlent sont stigmatisantes. Il en va ainsi de la plupart des "" Fonds "" et "" contrats de sécurité/société "" institués pour "" calmer "" les jeunes immigrés en crise ou démanteler les "" ghettos "". Ces initiatives font, des immigrés, des populations à problèmes, non pas à cause des conditions sociales difficiles dans lesquelles ils se débattent, mais à cause de leur origine étrangère. Cet amalgame est dévastateur.",fr
