country_iso3c	lang	qs_id	text	issue	position
SWE	swe	11420_201009_00361	Nu inför vi snabbare kontakt med Arbetsförmedlingen,	integration	supportive
SWE	swe	11420_201009_00364	jobbpraktik med svenskstudier –	integration	supportive
SWE	swe	11420_201009_00365	allt för att kapa tiden för att etablera sig på arbetsmarknaden	integration	supportive
SWE	swe	11420_201009_00367	Omforma sfi-undervisningen till en renodlad introduktionskurs.	integration	neutral
SWE	swe	11420_201009_00368	Tiden i sfi (svenska för invandrare) bör inte överstiga tre år.	integration	sceptical
SWE	swe	11420_201009_00369	Den som klarar sina studier i sfi inom ett år har numera möjlighet att få sfi-bonus.	integration	supportive
SWE	swe	11420_201009_00370	Inför språkkrav för medborgarskap.	immigration	neutral
SWE	swe	11420_201009_00371	Svenska är vårt gemensamma språk i Sverige.	integration	sceptical
SWE	swe	11420_201009_00372	Det är viktigt med grundläggande kunskaper i svenska språket	integration	sceptical
SWE	swe	11420_201009_00374	känna sig delaktig i samhället	integration	supportive
SWE	swe	11420_201009_00375	och öka möjligheterna att komma ut på arbetsmarknaden.	integration	supportive
SWE	swe	11420_201009_00376	Nyanlända ska erbjudas medborgarkurs.	integration	supportive
SWE	swe	11420_201009_00377	Alla nyanlända ska erbjudas en medborgarkurs som introduktion till det svenska samhället och dess grundläggande värden	integration	supportive
SWE	swe	11420_201009_00378	och innebörden av demokrati, mänskliga rättigheter och jämställdhet.	integration	supportive
SWE	swe	11420_201009_00379	Skolan som murbräcka mot segregation.	integration	supportive
SWE	swe	11420_201009_00380	En skolpolitik med tydligt fokus på kunskap är en central del i att bryta utanförskapet.	integration	neutral
SWE	swe	11420_201009_00381	Skolorna i de mest utsatta områdena ska vara de bästa skolorna och nyanlända elevers skolresultat måste uppmärksammas särskilt.	integration	supportive
SWE	swe	11420_201009_00382	Ombyggda städer stärker integrationen.	integration	supportive
SWE	swe	11420_201009_00394	genom särskilt låga arbetsgivaravgifter,	integration	neutral
SWE	swe	11420_201009_00395	exempelvis för nyanlända invandrare.	integration	supportive
SWE	swe	11420_201009_00397	skolan och	integration	neutral
SWE	swe	11420_201009_00580	Barn- och tvångsäktenskap ska kriminaliseras.	integration	sceptical
SWE	swe	11420_201009_00637	Krafttag mot människohandel	immigration	sceptical
SWE	swe	11420_201009_00671	Nej till allmänt DNA-register. Lagring av människors genetiska information är ett stort ingrepp i den personliga integriteten.	integration	supportive
SWE	swe	11420_201009_00837	Hatbrotten mot hbt-personer ökar.	integration	sceptical
SWE	swe	11420_201009_00838	Romer diskrimineras och förföljs.	integration	neutral
SWE	swe	11420_201009_00840	Därför vill Folkpartiet stärka arbetet för att värna minoriteters rättigheter i Europa.	immigration	supportive
SWE	swe	11420_201009_00856	De stöd som därefter ska finnas kvar ska ges av miljöskäl.	immigration	neutral
SWE	swe	11420_201009_00857	En human och gemensam asyl-och migrationspolitik.	immigration	supportive
SWE	swe	11420_201009_00858	EU:s flyktingpolitik måste bli humanare än i dag	immigration	supportive
SWE	swe	11420_201009_00859	och värna asylrätten inom ramen för Genèvekonventionen.	immigration	supportive
SWE	swe	11420_201009_00860	Europa behöver dessutom arbetskraftsinvandring för att möta den demografiska utmaningen.	immigration	neutral
SWE	swe	11420_201009_00861	Ett öppet, demokratiskt samhälle	integration	supportive
SWE	swe	11420_201009_00872	Sverige är ett mångkulturellt samhälle	integration	supportive
SWE	swe	11420_201009_00873	– den svenska kulturen präglas av en mångfald som inte fanns för ett kvartssekel sedan.	integration	supportive
SWE	swe	11420_201009_00874	Förmågan att uttrycka sig själv och kommunicera med andra är viktiga element i de värderingar som präglar dagens svenskar.	integration	neutral
SWE	swe	11520_201009_00144	och nyanlända invandrare	integration	supportive
SWE	swe	11520_201009_00145	måste genom smidiga regler, skräddarsydda kurser och bra coachning ges bättre möjligheter att få jobb.	integration	supportive
SWE	swe	11520_201009_00197	Vi behöver också bli bättre på att ta till vara alla människors förmåga, även de som står längst från ett jobb idag.	integration	supportive
SWE	swe	11520_201009_00198	En viktig del av detta arbete är att bekämpa den orättfärdiga diskriminering som hindrar många invandrare från att få jobb. 	integration	supportive
SWE	swe	11520_201009_00199	Ett Sverige där folk känner sig trygga är ett mänskligare Sverige.	integration	supportive
SWE	swe	11520_201009_00204	och samma regler ska gälla för alla oavsett bakgrund.	integration	supportive
SWE	swe	11520_201009_00216	etnisk härkomst	integration	supportive
SWE	swe	11520_201009_00217	eller ekonomiska förutsättningar.	integration	supportive
SWE	swe	11520_201009_00230	Därför anser vi att deltagande i och stöd till rasistiska, kriminella och terroriststämplade organisationer ska vara olagligt.	integration	supportive
SWE	swe	11520_201009_00262	I det ingår att arbeta aktivt mot mobbning och kränkande beteende.	integration	neutral
SWE	swe	11520_201009_00263	Det borde vara en självklarhet att alla elever ska kunna känna sig trygga och uppskattade men så är det inte idag. Könsdiskriminering och rasism i skolan måste bekämpas.	integration	supportive
SWE	swe	11520_201009_00265	En bra skolmiljö skapar den trygghet som krävs för att barn ska kunna ta till sig kunskap.	integration	supportive
SWE	swe	11520_201009_00315	Du får frihet men också förmåga att hantera det oväntade.	integration	supportive
SWE	swe	11520_201009_00317	Kristdemokraterna är emot främlingsfientlighet i alla former.	integration	supportive
SWE	swe	11520_201009_00318	Sverige ska vara ett öppet land för människor som flyr från förtryck och förföljelse.	immigration	supportive
SWE	swe	11520_201009_00319	Möten mellan människor med olika bakgrund gör Sverige bättre.	integration	neutral
SWE	swe	11520_201009_00320	I ett mänskligare Sverige har alla samma rättigheter, skyldigheter och möjligheter.	integration	supportive
SWE	swe	11520_201009_00321	Jobb och språk är nycklarna till integration.	integration	supportive
SWE	swe	11520_201009_00322	Vi vill att alla som kommer till Sverige ska få börja jobba direkt.	integration	neutral
SWE	swe	11520_201009_00323	Alla ska redan från början ta ansvar för, och påverka, sin vardag.	integration	supportive
SWE	swe	11520_201009_00324	Varje dag fattar människor världen över det ofattbart svåra beslutet att fly. För att det inte går att vara kvar där hemma längre. För att kriget och förtrycket gått för långt. För att barnen inte är säkra	immigration	neutral
SWE	swe	11520_201009_00325	För att det har blivit omöjligt att utöva sin religion,	integration	sceptical
SWE	swe	11520_201009_00326	omöjligt att ha en politisk åsikt.	integration	supportive
SWE	swe	11520_201009_00327	De söker efter en möjlighet att skapa trygghet för den egna familjen, att ta ansvar. En möjlighet att försörja sig och äta sig mätta.	integration	supportive
SWE	swe	11520_201009_00328	Många av de problem som människor kopplar ihop med invandring handlar i själva verket om bristande integration.	integration	sceptical
SWE	swe	11520_201009_00329	Vi vill göra samhället mer integrerat,	integration	supportive
SWE	swe	11520_201009_00332	En kraftfull åtgärd för att motverka segregation är att se till att alla bostadsområden har en blandad bebyggelse.	integration	supportive
SWE	swe	11520_201009_00336	Det finns de som vill sluta leden och stänga Sveriges gränser. Som tycker att vi är oss själva nog. Som påstår att Sverige inte har något att erbjuda alla dem som söker en bättre framtid. Som ställer grupper mot varandra. Kristdemokraterna håller inte med – tvärtom.	immigration	supportive
SWE	swe	11520_201009_00337	För att göra Sverige mänskligare måste vi säga att vi har fått nog av de krafter som försöker sprida rädsla och otrygghet.	integration	sceptical
SWE	swe	11520_201009_00339	Vi vill att Sverige ska vara ett öppet och medmänskligt land där folk känner sig välkomna.	immigration	supportive
SWE	swe	11520_201009_00340	Varje människa ingår i flera olika gemenskaper. Den viktigaste är familjen.	integration	supportive
SWE	swe	11520_201009_00349	Vi vill uppmuntra människor att mötas – över generationsgränser, oberoende av ursprung.	integration	supportive
SWE	swe	11520_201009_00374	ett sammanhang som skapas och synliggörs av olika sorters kultur.	integration	supportive
SWE	swe	11520_201009_00440	Vi kan aldrig tolerera kränkningar av de mänskliga rättigheterna, var de än sker.	immigration	supportive
SWE	swe	11620_201009_00020	Alla människor har samma rätt till ett värdigt liv.	integration	supportive
SWE	swe	11620_201009_00167	och bakgrund.	integration	supportive
SWE	swe	11620_201009_00226	Oavsett bakgrund ska alla ha möjligheter att växa och utvecklas som självständiga människor.	integration	neutral
SWE	swe	11620_201009_00227	Bakgrund,	immigration	neutral
SWE	swe	11620_201009_00228	etnicitet	integration	supportive
SWE	swe	11620_201009_00229	eller kön ska inte avgöra vilka vägval var och en kan göra i livet.	integration	supportive
SWE	swe	11620_201009_00230	Sverige ska vara ett land där det är viktigare vart du är på väg, än varifrån du kommer.	integration	supportive
SWE	swe	11620_201009_00418	bland andra invandrare, förstärks.	integration	supportive
SWE	swe	11620_201009_00521	Nystartsjobben, instegsjobben för utrikesfödda	integration	supportive
SWE	swe	11620_201009_00548	och flaskhalsproblem motverkas.	integration	supportive
SWE	swe	11620_201009_00549	En snabbare integration i arbetslivet för människor med utländsk bakgrund ska uppnås	integration	supportive
SWE	swe	11620_201009_00641	Arbetslösheten är ungefär dubbelt så hög och andelen sysselsatta är ungefär tio procentenheter lägre bland utrikes födda jämfört med inrikes födda	integration	sceptical
SWE	swe	11620_201009_00642	Den utrikes födda befolkningen i Sverige har ungefär samma utbildningnivå som den övriga befolkningen.	integration	supportive
SWE	swe	11620_201009_00643	Men däremot ger utbildning som är anskaffad utomlands inte samma avkastning på arbetsmarknaden som motsvarande svensk utbildning.	integration	sceptical
SWE	swe	11620_201009_00644	Alliansregeringen har genomfört flera reformer för att förbättra integrationen.	integration	supportive
SWE	swe	11620_201009_00647	Möjligheten att införa en SFI-peng utreds,	integration	supportive
SWE	swe	11620_201009_00649	En utredning tillsätts som ska se över möjligheten att införa ett system med skattelättnader inom särskilt utsatta områden, s.k. nystartszoner.	integration	supportive
SWE	swe	11620_201009_00704	Den stärker grupper som har svårt att etablera sig på arbetsmarknaden och minskar utanförskapet,	integration	supportive
SWE	swe	11620_201009_00705	underlättar integrationen	integration	supportive
SWE	swe	11620_201009_00857	infödd eller inflyttad till Sverige,	integration	supportive
SWE	swe	11620_201009_00858	har högre eller lägre utbildning	integration	neutral
SWE	swe	11620_201009_01050	Arbetet mot människohandeln måste bedrivas även här i Sverige	immigration	supportive
SWE	swe	11620_201009_01052	Vi vill skärpa straffen för den som köper sex av en person som är utsatt för människohandel eller på annat sätt är särskilt utsatt.	integration	supportive
SWE	swe	11620_201009_01121	Vi nöjer oss inte med mindre än att det gäller alla.	integration	supportive
SWE	swe	11620_201009_01123	Oavsett om vi är födda i Sverige eller har kommit till Sverige från någon annan del av världen.	integration	supportive
SWE	swe	11620_201009_01124	Oavsett ursprung,	integration	supportive
SWE	swe	11620_201009_01125	uppväxt,	integration	supportive
SWE	swe	11620_201009_01126	religion,	integration	supportive
SWE	swe	11620_201009_01146	och kunskapsmässigt genom alla tider.	integration	supportive
SWE	swe	11620_201009_01147	Samtidigt finns det stora brister avseende systemen för invandrares etablering i samhället.	immigration	sceptical
SWE	swe	11620_201009_01149	och sociala problem i storstädernas förorter.	integration	neutral
SWE	swe	11620_201009_01153	inte de människor som kommit hit.	integration	supportive
SWE	swe	11620_201009_01154	Det svenska samhället har varit för dåligt på att ta tillvara den kunskap och de förmågor som finns hos dem som kommit till vårt land från andra länder.	integration	supportive
SWE	swe	11620_201009_01155	Arbetslösheten är ungefär dubbelt så hög och andelen sysselsatta är ungefär tio procentenheter lägre bland utrikes födda jämfört med inrikes födda	integration	supportive
SWE	swe	11620_201009_01156	. Särskilt stor är skillnaden i sysselsättning mellan utrikes och inrikes födda kvinnor.	integration	supportive
SWE	swe	11620_201009_01157	Att vi inte bättre ser och tar tillvara utrikes födda är ett slöseri med människors förmågor och kunskaper.	integration	neutral
SWE	swe	11620_201009_01159	genom att sätta arbete	integration	supportive
